source,sample_id,image_path,gesture,mst_score,mst_proxy_from_race,mst_proxy_range,race,gender,age,hand_scale,landmark_source
hagrid,4f1adb94-3452-4eaf-ac7c-10fe8f68b0cf,datasets/hagrid_dataset/like/4f1adb94-3452-4eaf-ac7c-10fe8f68b0cf.jpg,like,5.0,2.0,1-3,White,female,18.03,,mediapipe_2d
hagrid,3f93babe-4ca0-4013-9a44-09a3bcbca099,datasets/hagrid_dataset/like/3f93babe-4ca0-4013-9a44-09a3bcbca099.jpg,like,5.0,2.0,1-3,White,female,18.58,,mediapipe_2d
hagrid,b424e8e8-45d9-4d57-910c-8b490653e926,datasets/hagrid_dataset/like/b424e8e8-45d9-4d57-910c-8b490653e926.jpg,like,5.0,2.0,1-3,White,female,17.78,,mediapipe_2d
hagrid,6a4d731d-d840-452a-8bbe-678faf96f18d,datasets/hagrid_dataset/like/6a4d731d-d840-452a-8bbe-678faf96f18d.jpg,like,2.0,2.0,1-3,White,female,14.52,,mediapipe_2d
hagrid,d48d0e06-4d49-4fcc-b172-60b0ab4844ea,datasets/hagrid_dataset/like/d48d0e06-4d49-4fcc-b172-60b0ab4844ea.jpg,like,6.0,2.0,1-3,White,male,37.95,,mediapipe_2d
hagrid,96d8bfea-9455-4d15-8476-903f445ce42e,datasets/hagrid_dataset/like/96d8bfea-9455-4d15-8476-903f445ce42e.jpg,like,8.0,2.0,1-3,White,male,15.99,,mediapipe_2d
hagrid,81ff85cc-2a7f-4a51-8f8b-9fda5bd72d0f,datasets/hagrid_dataset/like/81ff85cc-2a7f-4a51-8f8b-9fda5bd72d0f.jpg,like,9.0,4.0,2-5,Asian,male,22.11,,mediapipe_2d
hagrid,541ab969-5746-40e6-9586-8f9649e7e1b2,datasets/hagrid_dataset/like/541ab969-5746-40e6-9586-8f9649e7e1b2.jpg,like,7.0,2.0,1-3,White,male,28.98,,mediapipe_2d
hagrid,9ef6fb2e-8104-40bd-aba3-c7c537bca09c,datasets/hagrid_dataset/like/9ef6fb2e-8104-40bd-aba3-c7c537bca09c.jpg,like,6.0,,,,female,29.27,,mediapipe_2d
hagrid,ce83a458-3986-4722-bd66-b05abc09578c,datasets/hagrid_dataset/like/ce83a458-3986-4722-bd66-b05abc09578c.jpg,like,5.0,2.0,1-3,White,female,26.39,,mediapipe_2d
hagrid,3ac79597-3b7f-4f33-9426-1e6e0047a530,datasets/hagrid_dataset/like/3ac79597-3b7f-4f33-9426-1e6e0047a530.jpg,like,5.0,2.0,1-3,White,male,37.69,,mediapipe_2d
hagrid,c9195727-f982-448c-b0a0-c6ec33c71fa3,datasets/hagrid_dataset/like/c9195727-f982-448c-b0a0-c6ec33c71fa3.jpg,like,5.0,,,,female,27.76,,mediapipe_2d
hagrid,85fa4b5c-aeea-49fd-902d-85a2ff3969d9,datasets/hagrid_dataset/like/85fa4b5c-aeea-49fd-902d-85a2ff3969d9.jpg,like,6.0,2.0,1-3,White,male,25.53,,mediapipe_2d
hagrid,3d9aa75f-37a6-400c-b955-7aad69574255,datasets/hagrid_dataset/like/3d9aa75f-37a6-400c-b955-7aad69574255.jpg,like,5.0,4.0,2-5,Asian,female,16.35,,mediapipe_2d
hagrid,cd8cfbe9-3c06-4008-85af-9151df70b57c,datasets/hagrid_dataset/like/cd8cfbe9-3c06-4008-85af-9151df70b57c.jpg,like,6.0,2.0,1-3,White,female,15.99,,mediapipe_2d
hagrid,3d450b6c-6e41-45cd-be44-bb1fd2fcc5c8,datasets/hagrid_dataset/like/3d450b6c-6e41-45cd-be44-bb1fd2fcc5c8.jpg,like,7.0,2.0,1-3,White,male,26.93,,mediapipe_2d
hagrid,a472d48c-a935-412e-9f0c-e6000e5b3a61,datasets/hagrid_dataset/like/a472d48c-a935-412e-9f0c-e6000e5b3a61.jpg,like,6.0,2.0,1-3,White,female,24.06,,mediapipe_2d
hagrid,4b99ba42-4fc9-4690-9530-d2e07fdd85af,datasets/hagrid_dataset/like/4b99ba42-4fc9-4690-9530-d2e07fdd85af.jpg,like,6.0,2.0,1-3,White,female,28.16,,mediapipe_2d
hagrid,c9568cc1-ef52-4c9d-8cf9-c5937022b9d0,datasets/hagrid_dataset/like/c9568cc1-ef52-4c9d-8cf9-c5937022b9d0.jpg,like,6.0,2.0,1-3,White,male,16.86,,mediapipe_2d
hagrid,c5e2d86b-4580-4da1-a4a2-b06e7f865870,datasets/hagrid_dataset/like/c5e2d86b-4580-4da1-a4a2-b06e7f865870.jpg,like,6.0,8.0,7-10,Black,male,44.53,,mediapipe_2d
hagrid,a7caef6c-34ad-4093-91a1-7a0c57557b41,datasets/hagrid_dataset/like/a7caef6c-34ad-4093-91a1-7a0c57557b41.jpg,like,4.0,2.0,1-3,White,female,16.47,,mediapipe_2d
hagrid,5acdbe64-7f55-4e1d-bcf1-4046e9cdff66,datasets/hagrid_dataset/like/5acdbe64-7f55-4e1d-bcf1-4046e9cdff66.jpg,like,7.0,5.0,4-6,Indian,female,27.45,,mediapipe_2d
hagrid,66823391-f777-466d-b0df-121988c2b355,datasets/hagrid_dataset/like/66823391-f777-466d-b0df-121988c2b355.jpg,like,6.0,8.0,7-10,Black,male,33.83,,mediapipe_2d
hagrid,6527634d-cb1d-4760-bb2a-2cc17c9641d2,datasets/hagrid_dataset/like/6527634d-cb1d-4760-bb2a-2cc17c9641d2.jpg,like,7.0,2.0,1-3,White,male,20.51,,mediapipe_2d
hagrid,97487ee8-898c-4c6e-b2a8-47c38108a1fb,datasets/hagrid_dataset/like/97487ee8-898c-4c6e-b2a8-47c38108a1fb.jpg,like,7.0,2.0,1-3,White,female,27.69,,mediapipe_2d
hagrid,30362ee2-2c30-4a81-9c4d-2f9c6b6e847e,datasets/hagrid_dataset/like/30362ee2-2c30-4a81-9c4d-2f9c6b6e847e.jpg,like,4.0,2.0,1-3,White,female,16.05,,mediapipe_2d
hagrid,34cac5a6-88b8-44a4-851c-d5e1956d0297,datasets/hagrid_dataset/like/34cac5a6-88b8-44a4-851c-d5e1956d0297.jpg,like,9.0,4.0,2-5,Asian,male,19.89,,mediapipe_2d
hagrid,62c2dd85-19d0-4b8d-99f2-7f7e17b95945,datasets/hagrid_dataset/like/62c2dd85-19d0-4b8d-99f2-7f7e17b95945.jpg,like,8.0,2.0,1-3,White,male,29.85,,mediapipe_2d
hagrid,c6be7a5a-9c0f-4631-94a7-d33a25021729,datasets/hagrid_dataset/like/c6be7a5a-9c0f-4631-94a7-d33a25021729.jpg,like,6.0,2.0,1-3,White,female,16.81,,mediapipe_2d
hagrid,77c57973-cfb4-4f72-8fc4-de1393685df7,datasets/hagrid_dataset/like/77c57973-cfb4-4f72-8fc4-de1393685df7.jpg,like,7.0,2.0,1-3,White,male,36.5,,mediapipe_2d
hagrid,b5511642-4309-4e3c-8ed0-445e4402854d,datasets/hagrid_dataset/like/b5511642-4309-4e3c-8ed0-445e4402854d.jpg,like,,2.0,1-3,White,male,28.18,,mediapipe_2d
hagrid,0583a7e4-d4a3-4a5a-bdd2-66ae2170279c,datasets/hagrid_dataset/like/0583a7e4-d4a3-4a5a-bdd2-66ae2170279c.jpg,like,4.0,4.0,2-5,Asian,male,29.9,,mediapipe_2d
hagrid,4e15d21e-8c09-4fe8-83e6-2353741a537d,datasets/hagrid_dataset/like/4e15d21e-8c09-4fe8-83e6-2353741a537d.jpg,like,4.0,2.0,1-3,White,female,33.16,,mediapipe_2d
hagrid,dca14920-cb9c-4fa2-849f-a962a9f2356f,datasets/hagrid_dataset/like/dca14920-cb9c-4fa2-849f-a962a9f2356f.jpg,like,4.0,2.0,1-3,White,male,19.11,,mediapipe_2d
hagrid,b02cd279-cbaf-4092-9dfc-14d2e880aed5,datasets/hagrid_dataset/like/b02cd279-cbaf-4092-9dfc-14d2e880aed5.jpg,like,7.0,2.0,1-3,White,male,22.99,,mediapipe_2d
hagrid,a48c4dc1-0512-4197-9cd9-b171cff81125,datasets/hagrid_dataset/like/a48c4dc1-0512-4197-9cd9-b171cff81125.jpg,like,7.0,2.0,1-3,White,male,22.99,,mediapipe_2d
hagrid,37f86cb8-877e-4429-a07b-61f0d76895c0,datasets/hagrid_dataset/like/37f86cb8-877e-4429-a07b-61f0d76895c0.jpg,like,6.0,2.0,1-3,White,female,18.58,,mediapipe_2d
hagrid,87537bd7-c129-41e8-b577-98e1b7801316,datasets/hagrid_dataset/like/87537bd7-c129-41e8-b577-98e1b7801316.jpg,like,5.0,2.0,1-3,White,male,22.66,,mediapipe_2d
hagrid,c7b26bac-e437-42d3-b997-4b4d976fcfaf,datasets/hagrid_dataset/like/c7b26bac-e437-42d3-b997-4b4d976fcfaf.jpg,like,4.0,2.0,1-3,White,female,38.62,,mediapipe_2d
hagrid,41693f19-c29f-4bf6-a620-28e20cb51c28,datasets/hagrid_dataset/like/41693f19-c29f-4bf6-a620-28e20cb51c28.jpg,like,5.0,2.0,1-3,White,female,38.18,,mediapipe_2d
hagrid,fc4fd016-90b7-48ec-b1d4-6dd453a3df9b,datasets/hagrid_dataset/like/fc4fd016-90b7-48ec-b1d4-6dd453a3df9b.jpg,like,7.0,2.0,1-3,White,female,26.3,,mediapipe_2d
hagrid,14b79686-4b7d-481b-9b8f-945082f6627f,datasets/hagrid_dataset/like/14b79686-4b7d-481b-9b8f-945082f6627f.jpg,like,,2.0,1-3,White,female,33.39,,mediapipe_2d
hagrid,5c03afa2-2b15-4348-b294-eebce844f007,datasets/hagrid_dataset/like/5c03afa2-2b15-4348-b294-eebce844f007.jpg,like,5.0,8.0,7-10,Black,male,36.72,,mediapipe_2d
hagrid,4aa7586f-1f65-4679-a7ef-2da37a7fc2d9,datasets/hagrid_dataset/like/4aa7586f-1f65-4679-a7ef-2da37a7fc2d9.jpg,like,6.0,2.0,1-3,White,male,16.9,,mediapipe_2d
hagrid,70d10573-aa7d-4351-9c7d-43e27321b1b9,datasets/hagrid_dataset/like/70d10573-aa7d-4351-9c7d-43e27321b1b9.jpg,like,6.0,2.0,1-3,White,female,39.13,,mediapipe_2d
hagrid,9f209136-b18e-48e1-9097-6f632735b7c3,datasets/hagrid_dataset/like/9f209136-b18e-48e1-9097-6f632735b7c3.jpg,like,7.0,5.0,4-6,Indian,female,18.03,,mediapipe_2d
hagrid,0630aadd-6947-42a8-aeb4-3b517fbe5c07,datasets/hagrid_dataset/like/0630aadd-6947-42a8-aeb4-3b517fbe5c07.jpg,like,7.0,2.0,1-3,White,male,36.59,,mediapipe_2d
hagrid,0ac2c8d0-3d0c-49c1-9a64-8182e6c85d90,datasets/hagrid_dataset/like/0ac2c8d0-3d0c-49c1-9a64-8182e6c85d90.jpg,like,5.0,2.0,1-3,White,male,29.47,,mediapipe_2d
hagrid,86c3b3c5-454c-4d4f-985c-ff61b7246b94,datasets/hagrid_dataset/like/86c3b3c5-454c-4d4f-985c-ff61b7246b94.jpg,like,7.0,2.0,1-3,White,female,13.37,,mediapipe_2d
hagrid,3882105c-8c3e-4bb9-b1ee-3599164c5609,datasets/hagrid_dataset/like/3882105c-8c3e-4bb9-b1ee-3599164c5609.jpg,like,8.0,2.0,1-3,White,male,31.57,,mediapipe_2d
hagrid,65bd7fa0-a01b-458b-b86f-fca30bcc6abd,datasets/hagrid_dataset/like/65bd7fa0-a01b-458b-b86f-fca30bcc6abd.jpg,like,7.0,,,,male,21.31,,mediapipe_2d
hagrid,e69bb7a3-44b5-41ac-a4cf-a66180d2f8c8,datasets/hagrid_dataset/like/e69bb7a3-44b5-41ac-a4cf-a66180d2f8c8.jpg,like,4.0,2.0,1-3,White,male,30.9,,mediapipe_2d
hagrid,a47ebb30-fa1d-45b6-aade-aee723c13bfa,datasets/hagrid_dataset/ok/a47ebb30-fa1d-45b6-aade-aee723c13bfa.jpg,ok,5.0,2.0,1-3,White,female,15.27,,mediapipe_2d
hagrid,fd31bd2f-15ba-40c3-aaf6-037337677afa,datasets/hagrid_dataset/ok/fd31bd2f-15ba-40c3-aaf6-037337677afa.jpg,ok,5.0,2.0,1-3,White,male,30.12,,mediapipe_2d
hagrid,325787f0-31e5-4e11-bd7d-329835b54f40,datasets/hagrid_dataset/ok/325787f0-31e5-4e11-bd7d-329835b54f40.jpg,ok,7.0,4.0,2-5,Asian,male,22.18,,mediapipe_2d
hagrid,b92765fc-e039-4489-881b-f7dcd2c720ad,datasets/hagrid_dataset/ok/b92765fc-e039-4489-881b-f7dcd2c720ad.jpg,ok,7.0,5.0,4-6,Indian,male,31.26,,mediapipe_2d
hagrid,aed2f88d-a254-4508-87f0-eb54a39015de,datasets/hagrid_dataset/ok/aed2f88d-a254-4508-87f0-eb54a39015de.jpg,ok,4.0,5.0,4-6,Indian,male,19.73,,mediapipe_2d
hagrid,01ead6f7-8cbd-49ec-b50f-319328d6e19d,datasets/hagrid_dataset/ok/01ead6f7-8cbd-49ec-b50f-319328d6e19d.jpg,ok,4.0,2.0,1-3,White,female,22.07,,mediapipe_2d
hagrid,c521d266-602b-4c98-bf7e-6447be579054,datasets/hagrid_dataset/ok/c521d266-602b-4c98-bf7e-6447be579054.jpg,ok,4.0,8.0,7-10,Black,female,31.56,,mediapipe_2d
hagrid,77b9980b-0b95-4460-b0d5-6879d5fe57a7,datasets/hagrid_dataset/ok/77b9980b-0b95-4460-b0d5-6879d5fe57a7.jpg,ok,5.0,2.0,1-3,White,female,28.03,,mediapipe_2d
hagrid,8bf45f81-8ba4-46f2-a54d-12d1148c6651,datasets/hagrid_dataset/ok/8bf45f81-8ba4-46f2-a54d-12d1148c6651.jpg,ok,6.0,2.0,1-3,White,female,23.42,,mediapipe_2d
hagrid,33d8810d-a9e3-4eb0-9c3e-2577587e8445,datasets/hagrid_dataset/ok/33d8810d-a9e3-4eb0-9c3e-2577587e8445.jpg,ok,7.0,5.0,4-6,Indian,male,27.08,,mediapipe_2d
hagrid,f93c212b-f4de-49a6-9f26-d2d77c920c45,datasets/hagrid_dataset/ok/f93c212b-f4de-49a6-9f26-d2d77c920c45.jpg,ok,6.0,4.0,2-5,Asian,female,17.41,,mediapipe_2d
hagrid,6abeb79c-01f7-4fd3-ab1c-7f7ea7cfb96e,datasets/hagrid_dataset/ok/6abeb79c-01f7-4fd3-ab1c-7f7ea7cfb96e.jpg,ok,6.0,5.0,4-6,Indian,male,25.67,,mediapipe_2d
hagrid,73f87197-7aac-44b4-8505-7a87e02b4adb,datasets/hagrid_dataset/ok/73f87197-7aac-44b4-8505-7a87e02b4adb.jpg,ok,5.0,8.0,7-10,Black,male,22.3,,mediapipe_2d
hagrid,a64e113e-7f6c-40cd-91ef-10d8e5bdafd8,datasets/hagrid_dataset/ok/a64e113e-7f6c-40cd-91ef-10d8e5bdafd8.jpg,ok,7.0,2.0,1-3,White,female,15.41,,mediapipe_2d
hagrid,c73922d7-f787-4a55-918a-4a4bd8c822e8,datasets/hagrid_dataset/ok/c73922d7-f787-4a55-918a-4a4bd8c822e8.jpg,ok,9.0,2.0,1-3,White,male,24.92,,mediapipe_2d
hagrid,6eb632ac-0c84-4d5b-93c9-4124f8b2d061,datasets/hagrid_dataset/ok/6eb632ac-0c84-4d5b-93c9-4124f8b2d061.jpg,ok,,8.0,7-10,Black,male,26.28,,mediapipe_2d
hagrid,49b21322-4c91-4591-88a5-4e32be7dc9ec,datasets/hagrid_dataset/ok/49b21322-4c91-4591-88a5-4e32be7dc9ec.jpg,ok,8.0,4.0,2-5,Asian,male,23.81,,mediapipe_2d
hagrid,5753d11c-74de-40e9-ba9e-583726361bd7,datasets/hagrid_dataset/ok/5753d11c-74de-40e9-ba9e-583726361bd7.jpg,ok,8.0,2.0,1-3,White,female,14.84,,mediapipe_2d
hagrid,2728e38b-9ce3-4f7b-902f-d5579d730816,datasets/hagrid_dataset/ok/2728e38b-9ce3-4f7b-902f-d5579d730816.jpg,ok,5.0,4.0,2-5,Asian,male,21.54,,mediapipe_2d
hagrid,cf640b98-d604-4918-9920-a4d5cc0693aa,datasets/hagrid_dataset/ok/cf640b98-d604-4918-9920-a4d5cc0693aa.jpg,ok,6.0,2.0,1-3,White,female,18.14,,mediapipe_2d
hagrid,9035c24a-d10c-4ec2-a955-cbc5d823e541,datasets/hagrid_dataset/ok/9035c24a-d10c-4ec2-a955-cbc5d823e541.jpg,ok,5.0,5.0,4-6,Indian,male,26.31,,mediapipe_2d
hagrid,afde0ece-36cd-4a42-af5a-e65d6b3f93cc,datasets/hagrid_dataset/ok/afde0ece-36cd-4a42-af5a-e65d6b3f93cc.jpg,ok,6.0,8.0,7-10,Black,female,24.92,,mediapipe_2d
hagrid,cb610287-b01d-4303-ba25-c4da099c3ac5,datasets/hagrid_dataset/ok/cb610287-b01d-4303-ba25-c4da099c3ac5.jpg,ok,5.0,2.0,1-3,White,female,16.65,,mediapipe_2d
hagrid,92362383-45be-4d9e-bb17-b2181f1800e7,datasets/hagrid_dataset/ok/92362383-45be-4d9e-bb17-b2181f1800e7.jpg,ok,8.0,2.0,1-3,White,male,27.9,,mediapipe_2d
hagrid,c8e3674a-3da9-42ce-8ff0-bb6d6697a8e1,datasets/hagrid_dataset/ok/c8e3674a-3da9-42ce-8ff0-bb6d6697a8e1.jpg,ok,5.0,2.0,1-3,White,male,27.1,,mediapipe_2d
hagrid,907ecf71-7e64-4c35-980e-a4652942e67b,datasets/hagrid_dataset/ok/907ecf71-7e64-4c35-980e-a4652942e67b.jpg,ok,4.0,8.0,7-10,Black,male,32.5,,mediapipe_2d
hagrid,cc03328a-2bae-4ffc-904e-3242f5b25670,datasets/hagrid_dataset/ok/cc03328a-2bae-4ffc-904e-3242f5b25670.jpg,ok,6.0,8.0,7-10,Black,male,33.43,,mediapipe_2d
hagrid,67f49f6c-afcb-4d23-a747-5fab2601b277,datasets/hagrid_dataset/ok/67f49f6c-afcb-4d23-a747-5fab2601b277.jpg,ok,6.0,2.0,1-3,White,male,48.95,,mediapipe_2d
hagrid,454115cb-1160-46ac-8925-f57c12da68f5,datasets/hagrid_dataset/ok/454115cb-1160-46ac-8925-f57c12da68f5.jpg,ok,6.0,2.0,1-3,White,male,37.58,,mediapipe_2d
hagrid,58de8c64-fbcb-4dbd-99aa-dcbf1b174c64,datasets/hagrid_dataset/ok/58de8c64-fbcb-4dbd-99aa-dcbf1b174c64.jpg,ok,6.0,4.0,2-5,Asian,female,22.89,,mediapipe_2d
hagrid,5055ae86-8c93-4fc4-8932-095ecb7ed41e,datasets/hagrid_dataset/ok/5055ae86-8c93-4fc4-8932-095ecb7ed41e.jpg,ok,6.0,2.0,1-3,White,female,17.59,,mediapipe_2d
hagrid,33fcb030-42ad-4a53-b14e-b982561fb31c,datasets/hagrid_dataset/ok/33fcb030-42ad-4a53-b14e-b982561fb31c.jpg,ok,5.0,2.0,1-3,White,male,16.86,,mediapipe_2d
hagrid,8ca5f1f5-ef80-4379-a1fd-2504cc73401f,datasets/hagrid_dataset/ok/8ca5f1f5-ef80-4379-a1fd-2504cc73401f.jpg,ok,5.0,4.0,2-5,Asian,male,44.03,,mediapipe_2d
hagrid,65c0c855-130c-4a4e-bf60-1cd5fad6fc5b,datasets/hagrid_dataset/ok/65c0c855-130c-4a4e-bf60-1cd5fad6fc5b.jpg,ok,5.0,2.0,1-3,White,male,28.46,,mediapipe_2d
hagrid,9bc8b65c-38f3-44c6-9e4e-279510866184,datasets/hagrid_dataset/ok/9bc8b65c-38f3-44c6-9e4e-279510866184.jpg,ok,3.0,8.0,7-10,Black,female,35.45,,mediapipe_2d
hagrid,d27f3cec-304d-403c-af21-121d6dce7d3e,datasets/hagrid_dataset/ok/d27f3cec-304d-403c-af21-121d6dce7d3e.jpg,ok,7.0,4.0,2-5,Asian,male,25.03,,mediapipe_2d
hagrid,5fe65c9a-621b-4c00-bd22-c9889964fbec,datasets/hagrid_dataset/ok/5fe65c9a-621b-4c00-bd22-c9889964fbec.jpg,ok,6.0,2.0,1-3,White,male,25.52,,mediapipe_2d
hagrid,d94f49f8-cf3d-4b20-94be-bd316dc79beb,datasets/hagrid_dataset/ok/d94f49f8-cf3d-4b20-94be-bd316dc79beb.jpg,ok,1.0,2.0,1-3,White,male,35.52,,mediapipe_2d
hagrid,d9468e8c-d898-4453-9508-40c7b8fb4200,datasets/hagrid_dataset/ok/d9468e8c-d898-4453-9508-40c7b8fb4200.jpg,ok,6.0,2.0,1-3,White,female,36.07,,mediapipe_2d
hagrid,221bfa37-4917-4aa2-a3aa-671c1254c9a5,datasets/hagrid_dataset/ok/221bfa37-4917-4aa2-a3aa-671c1254c9a5.jpg,ok,8.0,4.0,2-5,Asian,female,17.04,,mediapipe_2d
hagrid,5c8ad780-2e5e-47fc-af12-f9a98d21e755,datasets/hagrid_dataset/ok/5c8ad780-2e5e-47fc-af12-f9a98d21e755.jpg,ok,7.0,2.0,1-3,White,female,18.37,,mediapipe_2d
hagrid,205e7c5b-c7e1-4899-add0-458907836aff,datasets/hagrid_dataset/ok/205e7c5b-c7e1-4899-add0-458907836aff.jpg,ok,7.0,2.0,1-3,White,male,44.87,,mediapipe_2d
hagrid,62b1aaae-b9a1-45de-a9fa-43e82ba352c9,datasets/hagrid_dataset/ok/62b1aaae-b9a1-45de-a9fa-43e82ba352c9.jpg,ok,7.0,2.0,1-3,White,female,32.64,,mediapipe_2d
hagrid,2e03074f-de47-4e08-869d-ca978d20dad6,datasets/hagrid_dataset/ok/2e03074f-de47-4e08-869d-ca978d20dad6.jpg,ok,7.0,2.0,1-3,White,male,17.36,,mediapipe_2d
hagrid,46bc0585-42bb-406f-96be-95f17234f3fa,datasets/hagrid_dataset/ok/46bc0585-42bb-406f-96be-95f17234f3fa.jpg,ok,6.0,5.0,4-6,Indian,male,28.75,,mediapipe_2d
hagrid,baa5d033-605f-45e5-8979-b059d901b6b4,datasets/hagrid_dataset/ok/baa5d033-605f-45e5-8979-b059d901b6b4.jpg,ok,6.0,4.0,2-5,Asian,male,22.43,,mediapipe_2d
hagrid,a64d6609-4950-4d95-b01c-225d4f012eb1,datasets/hagrid_dataset/ok/a64d6609-4950-4d95-b01c-225d4f012eb1.jpg,ok,4.0,2.0,1-3,White,female,45.93,,mediapipe_2d
hagrid,e971daba-c532-4e0a-bec7-1877d6748466,datasets/hagrid_dataset/ok/e971daba-c532-4e0a-bec7-1877d6748466.jpg,ok,8.0,4.0,2-5,Asian,male,24.34,,mediapipe_2d
hagrid,6b064130-70ad-4791-9029-09325ea7c97d,datasets/hagrid_dataset/ok/6b064130-70ad-4791-9029-09325ea7c97d.jpg,ok,5.0,2.0,1-3,White,female,28.39,,mediapipe_2d
hagrid,47a31f70-cff0-4c5e-a66b-3e7cb172dfe3,datasets/hagrid_dataset/ok/47a31f70-cff0-4c5e-a66b-3e7cb172dfe3.jpg,ok,1.0,2.0,1-3,White,male,36.04,,mediapipe_2d
hagrid,8c03ac35-bc7a-4e89-8903-2251a95ab8eb,datasets/hagrid_dataset/ok/8c03ac35-bc7a-4e89-8903-2251a95ab8eb.jpg,ok,4.0,5.0,4-6,Indian,male,26.49,,mediapipe_2d
hagrid,0933f452-6279-49d0-ba35-086ab60996bd,datasets/hagrid_dataset/ok/0933f452-6279-49d0-ba35-086ab60996bd.jpg,ok,8.0,2.0,1-3,White,female,24.5,,mediapipe_2d
hagrid,aa2a9327-65dd-474a-a6dc-ddbfc9d15bc9,datasets/hagrid_dataset/ok/aa2a9327-65dd-474a-a6dc-ddbfc9d15bc9.jpg,ok,5.0,2.0,1-3,White,female,22.8,,mediapipe_2d
hagrid,d2f877cb-36d5-4caa-8f54-1826cab5283d,datasets/hagrid_dataset/ok/d2f877cb-36d5-4caa-8f54-1826cab5283d.jpg,ok,10.0,4.0,2-5,Asian,male,16.97,,mediapipe_2d
hagrid,c6a06e67-1502-4f2c-b2b0-d6ef35dad28f,datasets/hagrid_dataset/ok/c6a06e67-1502-4f2c-b2b0-d6ef35dad28f.jpg,ok,4.0,5.0,4-6,Indian,male,23.47,,mediapipe_2d
hagrid,f14870fe-383e-4670-aacf-fe311387ebc2,datasets/hagrid_dataset/ok/f14870fe-383e-4670-aacf-fe311387ebc2.jpg,ok,5.0,5.0,4-6,Indian,male,30.67,,mediapipe_2d
hagrid,19d1d41b-aec5-4219-94b4-df0c0b1c4acb,datasets/hagrid_dataset/ok/19d1d41b-aec5-4219-94b4-df0c0b1c4acb.jpg,ok,5.0,2.0,1-3,White,female,19.91,,mediapipe_2d
hagrid,3a7fc64f-ff7a-4958-969b-339534275f2d,datasets/hagrid_dataset/ok/3a7fc64f-ff7a-4958-969b-339534275f2d.jpg,ok,7.0,2.0,1-3,White,female,25.17,,mediapipe_2d
hagrid,42637479-613d-44af-8192-2472eaed6c06,datasets/hagrid_dataset/ok/42637479-613d-44af-8192-2472eaed6c06.jpg,ok,6.0,8.0,7-10,Black,male,13.32,,mediapipe_2d
hagrid,d87ba9e5-1fe5-4abd-a9d7-3311bc4e5bf5,datasets/hagrid_dataset/ok/d87ba9e5-1fe5-4abd-a9d7-3311bc4e5bf5.jpg,ok,5.0,5.0,4-6,Indian,male,32.36,,mediapipe_2d
hagrid,1583fd43-ba94-40d4-a214-872568399811,datasets/hagrid_dataset/ok/1583fd43-ba94-40d4-a214-872568399811.jpg,ok,8.0,2.0,1-3,White,male,21.01,,mediapipe_2d
hagrid,727b4c57-b821-4537-8b91-38e06f5ec77d,datasets/hagrid_dataset/ok/727b4c57-b821-4537-8b91-38e06f5ec77d.jpg,ok,7.0,2.0,1-3,White,male,27.0,,mediapipe_2d
hagrid,f0ee2493-c00a-4855-bff8-242e45275bdd,datasets/hagrid_dataset/ok/f0ee2493-c00a-4855-bff8-242e45275bdd.jpg,ok,5.0,4.0,2-5,Asian,male,21.17,,mediapipe_2d
hagrid,c1567b9a-e39e-49b9-ad8e-d7e5524b097d,datasets/hagrid_dataset/ok/c1567b9a-e39e-49b9-ad8e-d7e5524b097d.jpg,ok,5.0,2.0,1-3,White,female,25.14,,mediapipe_2d
hagrid,2ab9f6d6-b0cd-4f7b-b8f6-f37ee48697b2,datasets/hagrid_dataset/ok/2ab9f6d6-b0cd-4f7b-b8f6-f37ee48697b2.jpg,ok,5.0,2.0,1-3,White,female,39.4,,mediapipe_2d
hagrid,3e56e523-71f0-430c-847c-25b3b614a17d,datasets/hagrid_dataset/ok/3e56e523-71f0-430c-847c-25b3b614a17d.jpg,ok,6.0,4.0,2-5,Asian,male,22.3,,mediapipe_2d
hagrid,1b7c3a0b-3900-4e0d-a838-21221f67fe0b,datasets/hagrid_dataset/ok/1b7c3a0b-3900-4e0d-a838-21221f67fe0b.jpg,ok,5.0,2.0,1-3,White,male,27.13,,mediapipe_2d
hagrid,a4aa330d-e589-4e44-b3e5-4f289952e0e6,datasets/hagrid_dataset/ok/a4aa330d-e589-4e44-b3e5-4f289952e0e6.jpg,ok,3.0,8.0,7-10,Black,female,35.88,,mediapipe_2d
hagrid,8561c640-431b-4830-9946-f712fe67d28c,datasets/hagrid_dataset/ok/8561c640-431b-4830-9946-f712fe67d28c.jpg,ok,5.0,5.0,4-6,Indian,male,32.29,,mediapipe_2d
hagrid,88eab5f0-e237-4feb-abde-8ad937c49686,datasets/hagrid_dataset/ok/88eab5f0-e237-4feb-abde-8ad937c49686.jpg,ok,5.0,8.0,7-10,Black,male,31.82,,mediapipe_2d
hagrid,98d82c4e-e57c-4e5d-980b-56151bb0e31f,datasets/hagrid_dataset/ok/98d82c4e-e57c-4e5d-980b-56151bb0e31f.jpg,ok,8.0,5.0,4-6,Indian,male,33.06,,mediapipe_2d
hagrid,54da2b6b-5fcc-42cb-9bd8-1d4f6fc4d178,datasets/hagrid_dataset/ok/54da2b6b-5fcc-42cb-9bd8-1d4f6fc4d178.jpg,ok,7.0,2.0,1-3,White,male,23.44,,mediapipe_2d
